name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"سطيف, الجزائر",2023-03-15T06:00:00,3,1.7,-4,60.06,0,0,,0,0,3.6,5.4,250,1019,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-15T07:00:00,3.8,3.8,-3.9,57.1,0,0,,0,0,1.4,3.7,359,1019,40.2,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-15T08:00:00,6,6,-2,56.5,0,0,,0,0,2.5,1.8,261.8,1020,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-15T09:00:00,9,9,-2,46.04,0,0,,0,0,5.8,1.8,237.2,1020,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-15T10:00:00,10.2,10.2,-3,39.46,0,0,,0,0,10.1,9.3,310,1020,39.7,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-15T11:00:00,12,12,-5,30.13,0,0,,0,0,19.4,7.6,330,1020,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-15T12:00:00,13,13,-5,28.22,0,0,,0,0,22.3,13,320,1020,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-15T13:00:00,13.9,13.9,-4.1,28.61,0,0,,0,0,22.3,7.6,301,1020,39.4,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-15T14:00:00,15,15,-3,28.8,0,0,,0,0,23,7.6,300,1019,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-15T15:00:00,16,16,-5,23.25,0,0,,0,0,22.7,13,330,1018,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-15T16:00:00,16.1,16.1,-6,21.43,0,0,,0,0,20.9,13,321,1018,40.2,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-15T17:00:00,15,15,-9,18.23,0,0,,0,0,18.7,13,330,1019,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-15T18:00:00,14,14,-9,19.44,0,0,,0,0,16.6,18.4,360,1019,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-15T19:00:00,11.1,11.1,-7,27.57,0,0,,0,0,14.8,20.3,1,1019,40,10.1,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-15T20:00:00,10.4,10.4,-2.2,41.29,0,0,,0,0,14,6.5,13.4,1018,0,,,,,,Clear,clear-night,remote
"سطيف, الجزائر",2023-03-15T21:00:00,10,8.8,-5,34.41,0,0,,0,0,11.2,9.4,320,1019,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-15T22:00:00,7.1,5.7,-3.8,45.96,0,0,,0,0,8.3,7.6,337,1020,30,10.1,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-15T23:00:00,8,6.4,-4,42.46,0,0,,0,0,5,9.4,330,1020,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-16T00:00:00,8,5.8,-5,39.38,0,0,,0,0,5.4,13,330,1020,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-16T01:00:00,6.8,5.4,-4,45.97,0,0,,0,0,2.9,7.6,279,1019,0,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-16T02:00:00,4,2.1,-4,55.97,0,0,,0,0,2.9,7.6,30,1019,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-16T03:00:00,4,2.1,-4,55.97,0,0,,0,0,3.2,7.6,350,1018,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-16T04:00:00,4,1.3,-3.9,56.14,0,0,,0,0,2.9,11.1,39,1018,0,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-16T05:00:00,2,-0.2,-1,80.52,0,0,,0,0,4.3,7.6,40,1018,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-16T06:00:00,4,2.1,-5,51.91,0,0,,0,0,6.5,7.6,10,1018,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-16T07:00:00,3.1,3.1,-5.8,52,0,0,,0,0,6.8,3.9,341,1018,21.8,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-16T08:00:00,7,6.2,-5,42.16,0,0,,0,0,7.2,5.4,20,1018,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-16T09:00:00,12,12,-3,35.01,0,0,,0,0,6.8,3.6,59.8,1018,0.3,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-16T10:00:00,12,12,-3.8,32.92,0,0,,0,0,6.1,7.6,260,1019,30,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-16T11:00:00,16,16,-7,19.96,0,0,,0,0,10.1,5.4,280,1019,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-16T12:00:00,18,18,-9,15.06,0,0,,0,0,11.5,5.4,290,1019,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-16T13:00:00,19,19,-11,12.09,0,0,,0,0,6.5,11.2,342,1018,10.6,10.1,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-16T14:00:00,21,21,-10,11.55,0,0,,0,0,9.7,5.4,200,1017,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-16T15:00:00,21,21,-8,13.51,0,0,,0,0,7.2,5.4,260,1017,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-16T16:00:00,21.9,21.9,-8.8,12.01,0,0,,0,0,8.6,7.6,244,1017,10.3,10.1,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-16T17:00:00,22,22,-9,11.76,0,0,,0,0,9,3.6,275.2,1016,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-16T18:00:00,20,20,-5,18.08,0,0,,0,0,6.5,11.2,60,1017,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-16T19:00:00,17,17,-2.8,25.67,0,0,,0,0,10.8,7.5,62,1017,0,10.1,,,,,Clear,clear-night,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-16T20:00:00,14,14,-1,35.6,0,0,,0,0,11.5,5.4,50,1018,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-16T21:00:00,13,13,-2,35.3,0,0,,0,0,13.7,7.6,50,1018,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-16T22:00:00,10.1,10.1,-1.1,45.69,0,0,,0,0,15.1,7.6,49,1017.9,0,10.1,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-16T23:00:00,9,7.9,-2,46.04,0,0,,0,0,13.7,7.6,50,1018,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-17T00:00:00,10,9.6,-2,43.05,0,0,,0,0,11.9,5.4,40,1018,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-17T01:00:00,7.8,6.6,-1.9,50.33,0,0,,0,0,7.6,7.6,39,1017.9,0,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-17T02:00:00,8,7.4,-2,49.27,0,0,,0,0,6.5,5.4,40,1018,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-17T03:00:00,6,4.4,-2,56.5,0,0,,0,0,3.6,7.6,30,1018,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-17T04:00:00,6.9,5,-3,49.48,0,0,,0,0,3.6,9.4,29,1016.9,0,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-17T05:00:00,5,3.3,-3,56.24,0,0,,0,0,4.3,7.6,40,1017,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-17T06:00:00,5,3.3,-3,56.24,0,0,,0,0,3.2,7.6,40,1017,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-17T07:00:00,6.2,4.3,-3,51.73,0,0,,0,0,2.5,9.3,20,1016.9,0,10.1,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-17T08:00:00,10,9.1,-2,43.05,0,0,,0,0,5.8,7.6,40,1017,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-17T09:00:00,16,16,-6,21.55,0,0,,0,0,13,1.8,210.3,1018,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-17T10:00:00,16.9,16.9,-5,21.86,0,0,,0,0,31.7,11.2,250,1017.9,0,12.4,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-17T11:00:00,19,19,-7,16.52,0,0,,0,0,36,13,240,1018,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-17T12:00:00,20,20,-7,15.52,0,0,,0,0,39.6,13,240,1017,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-17T13:00:00,22.8,22.8,-7,13.16,0,0,,0,0,35.3,12.9,214,1016.9,0,12.4,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-17T14:00:00,24,24,-8,11.26,0,0,,0,0,36.7,18.4,260,1016,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-17T15:00:00,23,23,-8,11.96,0,0,,0,0,33.1,14.8,240,1016,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-17T16:00:00,22.9,22.9,-10.8,9.64,0,0,,0,0,29.9,18.4,229,1016,30,12.4,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-17T17:00:00,23,23,-10,10.23,0,0,,0,0,25.6,14.8,270,1015,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-17T18:00:00,22,22,-10,10.87,0,0,,0,0,22.3,9.4,250,1016,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-17T19:00:00,17.8,17.8,-5.8,19.51,0,0,,0,0,13.7,7.7,253,1016,51.5,12.3,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-17T20:00:00,15,15,-2,31.01,0,0,,0,0,13.7,5.4,150,1017,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-17T21:00:00,12,12,-1,40.57,0,0,,0,0,4.3,5.4,60,1017,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-17T22:00:00,11.3,11.3,-0.9,42.75,0,0,,0,0,5,9.3,21,1017,1.5,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-17T23:00:00,10,9.1,-1,46.33,0,0,,0,0,4.3,7.6,30,1017,100,10,,,,,Overcast,cloudy,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-18T00:00:00,11,11,-1,43.34,0,0,,0,0,4.3,5.4,30,1017,100,10,,,,,Overcast,cloudy,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-18T01:00:00,11.3,11.3,-1,42.74,0,0,,0,0,5.8,5.4,24,1017,2,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-18T02:00:00,11,11,0,46.62,0,0,,0,0,6.5,5.4,20,1017,1,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-18T03:00:00,10,10,0,49.83,0,0,,0,0,5,3.6,319.1,1017,84.4,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-18T04:00:00,10.2,10.2,0.6,51.24,0,0,,0,0,1.8,3.6,358,1015.4,2,10,,,,,Clear,clear-night,"60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-18T05:00:00,10,9.6,-1,46.33,0,0,,0,0,3.6,5.4,80,1016,99.9,10,,,,,Overcast,cloudy,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-18T06:00:00,9,8.5,-1,49.55,0,0,,0,0,4.7,5.4,50,1016,95.1,10,,,,,Overcast,cloudy,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-18T07:00:00,8.9,8.9,-1,49.8,0,0,,0,0,2.9,3.7,322,1017,51.1,12.3,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-18T08:00:00,12,12,-2,37.7,0,0,,0,0,4.7,5.4,50,1017,100,10,,,,,Overcast,cloudy,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-18T09:00:00,15,15,-3,28.8,0,0,,0,0,5,5.4,20,1017,99.3,10,,,,,Overcast,cloudy,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-18T10:00:00,16.1,16.1,-3.9,25.21,0,0,,0,0,18,9.3,279,1017,50.5,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-18T11:00:00,18,18,-5,20.48,0,0,,0,0,28.4,14.8,260,1017,50,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-18T12:00:00,18,18,-5,20.48,0,0,,0,0,31.7,11.2,280,1017,88.9,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-18T13:00:00,19.1,19.1,-3,22.2,0,0,,0,0,27.7,5.5,336,1017,50.4,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-18T14:00:00,20,20,1,28.14,0,0,,0,0,31.3,7.6,213.2,1016,50,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-18T15:00:00,19,19,2,32.17,0,0,,0,0,29.2,11.2,260,1016,50,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-18T16:00:00,18,18,2.3,34.85,0,0,,0,0,26.3,7.6,10,1016,55.3,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-18T17:00:00,16,16,3,41.74,0,0,,0,0,29.5,18.4,350,1016,50,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-18T18:00:00,14,14,4,50.94,0,0,,0,0,28.8,13,340,1016,50,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-18T19:00:00,13,13,4,54.26,0,0,,0,0,22.3,9.3,20,1017,50.7,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-18T20:00:00,12,12,4,58.05,0,0,,0,0,29.9,7.6,20,1018,50,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-18T21:00:00,11,11,4,62.01,0,0,,0,0,17.3,13,30,1018,27.3,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-18T22:00:00,10.1,10.1,4,65.87,0,0,,0,0,9.7,7.5,32,1018,32.6,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-18T23:00:00,9,7.9,3,66.07,0,0,,0,0,8.3,7.6,90,1018,27.3,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-19T00:00:00,9,9,3,66.07,0,0,,0,0,9.7,3.6,87.9,1019,27.3,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-19T01:00:00,8,8,3.1,71.07,0,0,,0,0,7.6,3.7,360,1018,28,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-19T02:00:00,7,5.6,2,70.5,0,0,,0,0,7.9,7.6,40,1018,27.3,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-19T03:00:00,7,5.6,2,70.5,0,0,,0,0,7.2,7.6,20,1019,27.3,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-19T04:00:00,7.8,7.1,3.8,75.92,0,0,,0,0,6.8,5.4,249,1018,27.9,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-19T05:00:00,7,6.2,3,75.69,0,0,,0,0,6.1,5.4,41.9,1018,27.3,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-19T06:00:00,8,7.4,4,75.86,0,0,,0,0,6.1,5.4,49.2,1018,27.3,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-19T07:00:00,8,8,3.9,75.08,0,0,,0,0,8.3,3.7,312,1018,55.1,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-19T08:00:00,10,8.2,4,66.29,0,0,,0,0,9.4,13,40,1018,50,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-19T09:00:00,11,11,4,62.01,0,0,,0,0,15.5,14.8,50,1019,50,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-19T10:00:00,13.2,13.2,3.1,50.55,0,0,,0,0,23.8,16.3,71,1019,68.8,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-19T11:00:00,13.3,13.3,4,53.29,0,0,,0,0,28.1,15.5,46.7,1018,100,,,,,,Overcast,cloudy,remote
"سطيف, الجزائر",2023-03-19T12:00:00,14,14,3,47.47,0,0,,0,0,31.3,16.6,60,1019,50,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-19T13:00:00,14,14,3,47.73,0,0,,0,0,32.8,22.1,39,1019,88.8,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-19T14:00:00,14,14,3,47.47,0,0,,0,0,33.8,18.4,50,1018,88.9,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-19T15:00:00,14,14,5,54.62,0,0,,0,0,35.6,24.1,60,1018,88.9,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-19T16:00:00,13,13,6,62.22,0,0,,0,0,41,25.7,30,1018,88.9,8,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-19T17:00:00,12,12,6,66.72,0,0,,0,0,41.4,25.9,30,1018,88.9,8,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-19T18:00:00,11,11,6,71.28,0,0,,0,0,37.8,24.1,30,1018,88.9,8,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-19T19:00:00,10.9,10.9,6,71.8,0,0,,0,0,28.4,23.9,29,1019,89,8,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-19T20:00:00,10,7.2,6,76.19,0,0,,0,0,27,22.3,40,1019,88.9,8,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-19T21:00:00,10,7.2,6,76.19,0,0,,0,0,21.6,22.3,40,1020,88.9,8,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-19T22:00:00,9.1,5.8,5.9,80.22,0,0,,0,0,16.2,25.7,39,1020,74.9,8,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-19T23:00:00,9,6.3,5,76.03,0,0,,0,0,13.3,18.4,40,1020,50,4.3,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-20T00:00:00,8,6.8,5,81.35,0,0,,0,0,11.5,7.6,10,1020,50,8,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-20T01:00:00,7.9,7.9,5.1,82.7,0,0,,0,0,4.7,3.6,226,1020,45.7,8,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-20T02:00:00,8,6.4,4,75.86,0,0,,0,0,5.8,9.4,50,1020,50,8,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-20T03:00:00,8,6.4,4,75.86,0,0,,0,0,5.4,9.4,100,1020,27.3,8,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-20T04:00:00,6.1,3.8,6,98.91,0,0,,0,0,6.5,11.1,62,1020,18.6,8,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-20T05:00:00,7,7,6,93.35,0,0,,0,0,6.8,1.8,40.8,1019,50,7,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-20T06:00:00,7,3.8,6,93.35,0,0,,0,0,6.8,18.4,50,1019,50,8,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-20T07:00:00,6,4.4,4.2,88.46,0,0,,0,0,8.3,7.6,58,1019,50.4,8,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-20T08:00:00,8,5,5,81.35,0,0,,0,0,7.9,18.4,50,1020,50,8,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-20T09:00:00,9,5.9,4,70.89,0,0,,0,0,26.3,22.3,50,1020,50,8,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-20T10:00:00,10,7.5,3.3,63.06,0,0,,0,0,38.2,18.2,68,1020,84.4,8,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-20T11:00:00,10,6.9,3,61.78,0,0,,0,0,39.6,25.9,80,1021,88.9,8,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-20T12:00:00,11,11,4,62.01,0,0,,0,0,39.6,20.5,70,1021,88.9,8,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-20T13:00:00,11,11,3.9,61.81,0.003,100,rain,0,0,41.8,16.5,49,1020,88.9,8,,,,,"Rain, Partially cloudy",rain,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-20T14:00:00,11,11,5,66.51,0,0,,0,0,41,18.4,40,1019,88.9,8,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-20T15:00:00,12,12,4,58.05,0,0,,0,0,42.1,20.5,60,1019,88.9,8,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-20T16:00:00,12.8,12.8,4,55.08,0,0,,0,0,41,20.4,30,1018,84.1,8,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-20T17:00:00,12,12,4,58.05,0,0,,0,0,42.8,20.5,60,1018,88.9,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-20T18:00:00,11,11,4,62.01,0,0,,0,0,43.6,16.6,40,1018,88.9,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-20T19:00:00,10.1,10.1,3.1,61.99,0,0,,0,0,34.6,20.4,40,1019,54.6,8,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-20T20:00:00,9,7,3,66.07,0,0,,0,0,33.8,13,70,1019,50,8,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-20T21:00:00,8,5.5,4,75.86,0,0,,0,0,27.7,14.8,30,1020,50,8,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-20T22:00:00,6.9,5.1,3.1,77.01,0,0,,0,0,24.8,9.3,60,1020,50.1,8,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-20T23:00:00,7,5.2,4,81.22,0,0,,0,0,20.2,9.4,40,1020,50,8,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-21T00:00:00,5,2.4,4,93.25,0,0,,0,0,15.1,11.2,40,1019,50,8,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-21T01:00:00,5.1,3.4,3.1,86.67,0,0,,0,0,10.4,7.5,112,1019,32.1,8,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999,60402099999,60351099999"
